URL,ID,Name,Subtitle,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Description,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date
https://apps.apple.com/us/app/stock-wars-virtual-investing/id324331173,324331173,Stock Wars - Virtual Investing,,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/8a/da/82/8ada82b7-70f8-dfaf-5dc5-155e87d5b25e/source/512x512bb.jpg,3.5,3015,0,1.99,"""Stock Wars puts you in the fast paced world of traders and big money. Take your shot and beat the markets!  Set up your portfolio and watch how your stocks would perform in the real world. Analyze companies, place your orders and watch your portfolio grow. Stock Wars will make you a top trader in no time!\n\nFeatures:\n\n- Create and manage your portfolio\n- Learn about real-world investing and test practical stock trading strategies\n- Create trader groups to compete with your friends\n- Watch your performance against other traders\n- Monitor other traders' investment strategy\n- Add tag-based watch lists of stocks\n- Place real-time orders and track your positions of stocks, mutual funds, ETFs, and currencies trading on the NYSE, AMEX, NASDAQ, FOREX, and other OTC exchanges\n- View real-time quote data with automatic refresh.\n- Export your portfolio to applications that support OFX format. \n- View company's stock intraday performance with historical trending and charts\n- Research stocks with real-time consolidated company's news & Twitter feeds\n- Link your profile to Facebook and post news feeds to your wall\n- Tweet about stocks\n- Social Networking with other traders via Twitter\n- Analyze your positions with purchase history, average pricing, cost basis, gain/loss, dividends and corporate actions\n- View distribution and historical performance of your holdings\n- Intraday updates on market gainers, losers, active and high yielding stocks\n- Compare US indices, world markets and currencies""",Continuous Integration Inc.,4+,EN,10139648,Finance,"Finance, Simulation, Games, Strategy",29/10/2009,28/11/2017
https://apps.apple.com/us/app/sudoku-deluxe/id324335340,324335340,Sudoku Deluxe\xae,,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/f5/17/61/f51761af-74b8-5d8a-5c16-cef7ab05344c/source/512x512bb.jpg,4.5,688,0,"2.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.99","""Not just Sudoku\u2026 Sudoku Deluxe\xae!  Hundreds of Sudoku books with thousands of puzzles each, all in one premium Sudoku app.\n\n***** \u201cIf you enjoy Sudoku\u2026 This is the best sudoku game I've played.\u201d  -Stevie B.\n\n***** \u201cBest Sudoku I have ever played.\u201d  -Chrissyaz \n\n***** \u201cI have a couple of other sudoku games but this one is the best by far.\u201d  -Peps1945\n\n***** \u201cBEST APP, GREAT SOUND AND FEATURES!\u201d  -Schoollady61\n\n***** \u201cReally easy to use.\u201d  -Tes63\n\n***** \u201cI love this game.\u201d  -RickyGhotra\n\nFrom the most trusted brand in Sudoku, Sudoku Deluxe Social is the new, premium Sudoku experience handcrafted for your iPad and iPhone.\n\nSudoku Deluxe Social is the most feature-rich Sudoku game in the App Store, with tutorials, tools, and tips to enhance your experience.\n\nThe exclusive Currents Stream in Sudoku Deluxe Social even lets you check Facebook while you play on your iPad.  See updates on news, TV, entertainment,  technology, movies and more\u2026 all while playing one of four difficulties of Sudoku.\n\nSudoku Deluxe Social lets you prove that your team is the smartest in the country with the exclusive Team Tournament.  Add your Sudoku scores to those of your teammates to show the rest of the country who has the highest I.Q.\n\nAnd it\u2019s brought to you by Mobile Deluxe, the company that has specialized in mobile Sudoku since 2003.\n\nPREMIUM FEATURES\n\n-The world\u2019s first Currents Stream lets you check Facebook while you play.\n\n-Team Tournament weekly competition for the highest I.Q.\n\n-Beautiful HD Graphics. \n\n-Play with friends on Facebook and GameCenter, or play solo.\n\n-Dozens of themes to grow your brain including the exclusive EmojiDoku.\n\n-Smart tools to customize and enhance play.\n\n-Exercise your brain: Best-in-class tutorial for players of all skill levels.\n\n-Best-in-class customer care for any questions.\n\n\nSudoku Deluxe Social is the only leading Sudoku game to offer thousands of puzzles, unique themes, and a suite of tools and features to make your Sudoku experience as pleasant as possible.\n\nAnd now it\u2019s social: Have fun playing with friends, or play solo.  Use Currents, Facebook and GameCenter to keep up with your friends, work together to win the State Showdown, or just stay abreast of the latest news.\n\nYour mobile device has advanced\u2026 isn\u2019t it time your Sudoku did, too?""",Mobile Deluxe,4+,EN,70557696,Games,"Games, Travel, Strategy, Word",23/09/2009,16/08/2017
https://apps.apple.com/us/app/block-drop/id324355661,324355661,Block Drop\xae,,https://is5-ssl.mzstatic.com/image/thumb/Purple111/v4/f1/99/33/f1993335-6577-83bb-4190-57a0a02dd80b/source/512x512bb.jpg,4,113,0.99,,Block Drop\xae is an addicting strategy/puzzle game that sharpens your mind and features 3D graphics and dynamically generated music.  Sink all the blocks and finish on the checkered flag to complete each level.  Try not to land in the water!\n\nBecome lost in the serene atmosphere as you experience 999 levels that will challenge your mind and survival levels that will test your reflexes.\n\nBlock Drop\xae features 6 different game worlds:\n\u25b8 Classic: The original Block Drop\n\u25b8 Transportation: New blocks that move and teleport you\n\u25b8 Destruction: New blocks that can destroy other blocks\n\u25b8 Split Personality: Control multiple men on each level\n\u25b8 Optical Illusion: Blocks float in the air creating optical illusions\n\u25b8 Madness: All of the new block types in one world!\n\n\nFEATURES:\n\u25b8 6 different worlds with 999 levels each\n\u25b8 Show solution feature\n\u25b8\xa0Universal app -- works on both iPhone and iPad\n\u25b8 Dynamically generated levels\n\u25b8 Computer generated music that adjusts to your gameplay\n\u25b8 Fast-paced survival levels\n\u25b8 In-game tutorial\n\u25b8 Hours and hours of gameplay!\n\nEach level of Block Drop\xae is dynamically created (and so is the music) so no two games will ever be the same.\n\n\nPRIVACY DISCLOSURE:\nBlock Drop\xae:\n- Does not contain ads.\n- Does not contain in-app purchases.\n- Does not contain integration with social networks.\n- Does not use analytics / data collection tools.\n- Does include links to apps by Dan Russell-Pinson in the iTunes.\n\nFor more information on our privacy policy please visit:\nhttp://dan-russell-pinson.com/privacy/,"Freecloud Design, Inc.",4+,EN,48675840,Games,"Games, Strategy, Entertainment, Puzzle",6/8/2009,8/5/2017
https://apps.apple.com/us/app/all-american-girls-concentration-memory-game/id324530319,324530319,All American Girls Concentration Memory Game,,https://is4-ssl.mzstatic.com/image/thumb/Purple18/v4/6d/52/a8/6d52a80f-a472-1252-e77e-f4c6b9ff765e/source/512x512bb.jpg,2,291,0.99,,"""17+ ONLY PLEASE! ADULTS ONLY! Play this Memory Game to see what makes America great and what our boys are fightin' for! Match the images to win, and in HARD-TO-GET levels you can unlock more photos ! 17+ ONLY PLEASE!""","No Tie, LLC",17+,EN,9900032,Games,"Games, Entertainment, Strategy, Board",18/09/2009,26/07/2016
https://apps.apple.com/us/app/phoenix-emperor-50-marks/id324538716,324538716,Phoenix Emperor 50 Marks,,https://is5-ssl.mzstatic.com/image/thumb/Purple42/v4/21/1a/f5/211af50d-9fc7-8fa1-332d-d646ba32353e/source/512x512bb.jpg,4.5,62,0,"19.99, 4.99, 9.99, 49.99, 99.99","Phoenix Emperor | Choose your destiny\n\n=== 50 Phoenix Marks ===\nOpen the application to receive your Phoenix Marks\n==================\n\nQuest and battle your way through the realm of the Phoenix Emperor while gaining power, land, and prestige. Your empire awaits - build your legion!\n\n***Free for a limited time only! Join the battle and become a force to be reckoned with! Challenge yourself with unique quests and battles against other players, while profiting from your success.\n\n=== FEATURES ===\n\n- Introducing a new MMO game for the iPhone and iPod Touch where you can battle other players online in real-time.\n- Embark on quests with a unique storyline.\n- Raise an army of real players and outfit them with armor, weapons, and spells.\n- Build wealth buying land and developing property.\n- Instant message other players or broadcast to your army.\n- Get revenge by placing a bounty on players that attack you!\n- Hoard your gold in a personal vault to protect it from thieves.\n- Gain public recognition for your exploits on the game Leaderboard.\n- In-game personal profile showcases your victories, power, and wealth.\n- Unlock special FREE bonus features as you quest and level.\n- Attack elite NPCs for a chance to gain extraordinarily unique loots.\n- Choose from 100s of equipments, lands, and properties.\n- Continually updated game play and graphics for improved user experience.\n- The list is endless! Join the realm of the Phoenix Emperor and see for yourself!\n\n*** Internet connection required for use.","Codxp, Inc",12+,EN,22518784,Games,"Games, Adventure, Strategy",21/08/2009,10/10/2015
https://apps.apple.com/us/app/cleopatra/id324561305,324561305,Cleopatra\xae,,https://is5-ssl.mzstatic.com/image/thumb/Purple/v4/3f/34/54/3f345442-ac49-4756-8930-7304dd174046/source/512x512bb.jpg,3.5,1054,0,,"Cleopatra\xae has arrived!!\n\nIGT, the world\u2019s premier slot games provider, now brings Cleopatra\xae to life exclusively for your iPhone and iPod Touch! \n\nCleopatra\xae is one of the most popular \u2018real life\u2019 slot games ever, enjoyed in casinos around the world. This 5-reel, 20-line game is authentic and has been developed by the original creators of the land-based version. It boasts unparalleled graphics and an unbeatable range of unique features that sets it apart from any other slot games out there.\n\n\u2018Instant Win\u2019 mode gives you 3000 credits to wager when you spin the reels.\n\nThe innovative and exciting \u2018Tournament\u2019 mode lets you challenge yourself and other Cleopatra\xae players around the world to achieve the best scores and earn a place on the global leader board!\n\nFeatures of Cleopatra\xae:\n\n- Line wins completed with the Wild Cleopatra\u2122 double the award value!\n\n- 3 or more Sphinx symbols appearing anywhere on the reels start the Cleopatra Bonus\u2122. Not only do you earn 15 free spins but all wins are 3 times their normal value!  If during a free spin, Sphinx symbols appear on three or more reels, an additional 15 free spins will be added to your current free spin bonus!\n\n- Have fun by shaking the device to spin the reels!  \n\n- Experience exotic sounds plus the voice of Cleopatra herself! \n\n- Competitive gamers can apply a winning strategy by changing the number of lines and credit stake on each spin! \n\nThis game is for amusement only and does not replicate the odds of winning or the payouts of similar IGT casino games.\n\nYou must be 21 to gamble.\n\nFor more information on responsible gambling go to www.ncpgambling.org\n \n\u201cCleopatra\u201d and \u201cIGT\u201d are trademarks owned and/or registered by IGT in the U.S. and/or other countries.",IGT,12+,EN,5085584,Games,"Games, Strategy, Entertainment, Casino",4/8/2009,15/12/2009
https://apps.apple.com/us/app/bored/id324715902,324715902,Bored,,https://is2-ssl.mzstatic.com/image/thumb/Purple69/v4/7a/93/4a/7a934abb-4ffe-d9ef-c3b7-5c32c5324275/source/512x512bb.jpg,3.5,9,0,"0.99, 0.99, 0.99","Bored is a simple puzzle game.\nThe object is to stop your piece on the center space.\n\nThe Rules:\n1. You win if your piece STOPS on the center space.\n2. Once any piece begins moving, it keeps moving until it is blocked by another piece.\n3. If any piece is not blocked, it will move off the board.\n4. You lose if any piece moves off the board.\n5. No diagonal moves are allowed.\n\nEach of the available puzzle packs increase in difficulty level and number of puzzles.\n\nEach puzzle will randomize its orientation (8 possibilities) each time you play it.\n\nAll of the puzzles have solutions.",Patrick Q. Kelly,4+,EN,16440320,Games,"Games, Puzzle, Strategy, Entertainment",4/8/2009,9/1/2016
https://apps.apple.com/us/app/orient-express-the-train-simulator/id326148795,326148795,Orient Express: The Train Simulator,,https://is2-ssl.mzstatic.com/image/thumb/Purple18/v4/f4/64/8b/f4648b40-a278-15c0-4343-a7b1c5599071/source/512x512bb.jpg,3,657,0,0.99,"Control the trains, build the railroads connecting the stations and developing your railway empire!\n\nWith every successful move, you receive money that you spend on the network development and accident recovery. The cities are waiting for your help!\n\nA great logic puzzle game, more than 100 hours of gameplay, admirable pixel art graphics.\n\nConnect the railway tracks and launch the trains using your logic. Choo-choo!",AppMania,4+,"EN, FR, DE, IT, RU",25035776,Games,"Games, Entertainment, Simulation, Strategy",11/8/2009,19/06/2016
https://apps.apple.com/us/app/icy-escort/id326162486,326162486,Icy Escort,,https://is3-ssl.mzstatic.com/image/thumb/Purple117/v4/ee/cc/02/eecc027f-11db-fe76-7e22-58a89f93ac47/source/512x512bb.jpg,3,47338,0.99,,"Oh no! A great snowstorm has scattered the penguins all across ANTARCTICA!\n\nJoin Mother Penguin in this frosty PLATFORM ADVENTURE as she trots around the icy continent, regathering all her lost baby penguins.\n\nEnjoy levels packed with bonus items, puzzles, ice cream cones and ""cool"" power-ups!\n\nUPDATED: Now includes ""Penguin In A Bathtub"" bonus game!\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\n#1 Downloaded App in 21 Countries, App Store March 2010\n\nWHAT PEOPLE SAY:\n\n- ""A sense of humor, light whimsical depth and plenty of character.""\n- ""Ding ding. We have a winner here.""\n- ""Both fun to play, and fun to win!""\n- ""You will enjoy this game, it\'s a steal for the asking price""\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\nGAME FEATURES:\n\n- 40 frosty levels\n- BONUS GAME: Penguin In A Bathtub\n- Easy, super-responsive controls\n- Power-ups to increase your abilities\n- Star ranks on all levels for increased REPLAY VALUE\n- Achievements to unlock\n- Fun stats\n- And much more...\n\nTECH FEATURES:\n\n- Game Center support\n- MFi controller support\n- ION Arcade controller support\n- Universal App (iPad, iPhone, iPod Touch)\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\nEnjoy another Donut Games release!",Donut Games,4+,EN,9214976,Games,"Games, Family, Strategy",11/8/2009,12/7/2017
https://apps.apple.com/us/app/alice-greenfingers/id327098920,327098920,Alice Greenfingers,,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/2c/20/37/2c203746-486e-08e2-9252-99efbce0af35/source/512x512bb.jpg,3.5,1979,0.99,,"""*** The ORIGINAL CASUAL FARM GAME is here! ***\n\nAlice took the casual games market by storm when she introduced a whole new genre of CASUAL FARM GAMES back in 2007, creating a long tail of similar games after her.\n\nHere's your chance to get the original fun again! Tag along as Alice now takes the leap into the mobile garden, flexing her green thumb like never before.\n\nTHE PLOT\n\nPlay with your creativity, and build your own garden of flowers, decorations, animals and vegetables.\n\nFollow the market trends, learn to know your customers and sell ripe crops down at the town market to expand and get your business rolling.\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\nBIG SAVINGS\n\nHaven't tried the Alice series before?\nGet Alice Greenfingers for your iPhone today and save a WHOPPING 95% compared to the Mac & PC versions!\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\nFEATURES:\n\n- Unique gameplay where you can either choose to play STRATEGICALLY to win the big bucks, or DECORATIVELY for a beautiful garden\n- 15 Types of seed to sow, water and harvest\n- Design the garden the way YOU like it\n- Up-to-date statistics to follow\n- 12 AWARDS to win\n- Enrich your land with animals\n- Graceful ornaments to decorate your garden with\n- A local shop jam-packed with goodies\n- No stressing timers to watch! Play the game at your own pace!\n\n* * * * * * * * * * * * * * * * * * * * * * * *\n\nEnjoy another Donut Games release!""",Donut Games,4+,EN,9659320,Games,"Games, Strategy, Simulation, Entertainment",22/08/2009,16/10/2010
https://apps.apple.com/us/app/space-control/id327244757,327244757,Space Control,,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/4f/af/6e/4faf6e00-349a-08fe-e951-cf1b6d1a36ca/source/512x512bb.jpg,2.5,654,0.99,,Age 2140. Humanity live among the stars. Spacetravel is a part of any human`s life. You was pomoted to the new position in your company. And now You are in charge of planetary spaceship docking control center of one of the systems. You show the way to every spaceship in your system where and when to land. One docking station can accept certain type of spaceship. People`s safety is in your hands. Good luck.,Aleksejs Voloviks,4+,EN,13483008,Games,"Games, Entertainment, Strategy, Casual",24/08/2009,21/08/2018
https://apps.apple.com/us/app/hiarcs-chess/id327708154,327708154,HIARCS Chess,Play Chess and analyse games,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/f2/7a/d5/f27ad5b7-abed-7a66-991a-854f6dba1adf/source/512x512bb.jpg,4,213,9.99,,"HIARCS is a multiple World Championship winning chess program and the only handheld chess program in the world which has won matches and tournaments with Grandmasters. It twice won the Mercusor Cup in Buenos Aires, Argentina ahead of Grandmasters with a performance of 2900 Elo, the best chess performance rating for any handheld device in history.\n\nIn 1997 the World\'s strongest ever human chess player, Garry Kasparov, said ""HIARCS is much better positionally than Deep Blue"" and even the current World champion, Vishy Anand, in a recent interview when asked what chess program he uses to analyse with said ""generally I use HIARCS"".\n\nThis power enables your iPhone to play chess like a super Grandmaster, analyse games and chess problems with you, or play at whatever weakened chess strength you want from beginner to GM strength while offering numerous features to help you learn and improve as you play with HIARCS. An advanced set of coaching features helps players of all strengths improve their chess play.\n\nHIARCS Chess has a full range of realistic weaker opponent strengths and playing styles catering for players of all abilities from absolute beginners to Grandmasters. On the weaker playing levels HIARCS will make human-like mistakes appropriate to the level of play and this together with the integrated coach advice, assessments and alerts allow you to learn and improve quickly.  HIARCS also monitors your chess performance and provides you with an Elo chess rating which tracks your chess ability in every game. It can continuously adjust its playing strength to give you challenging but beatable opponents as you improve.\n\nHIARCS Chess will save battery life by using much less energy on the weaker levels, allowing more playing time on long journeys etc.\n\nHIARCS Chess supports PGN chess game databases and has all the games between Fischer & Spassky and Kasparov & Karpov for you to play through and enjoy.\n\nHIARCS has a large tournament book which is up to date with chess theory with over 235,000 variations. The book moves are displayed on screen with chess symbols and the opening variations are named and ECO coded.\n\nKey features:\n+ Strongest chess program on iPhone and iPod Touch, genuine strong GM-level performance\n+ Suitable for all players from absolute beginners to strong Grandmasters with many handicap levels and opponents styles and advanced coaching\n+ Intuitive and friendly user interface with multiple high quality pieces set, colour schemes and icons including high res support for iPhone 4 and 5 retina displays\n+ Multiple playing modes: play white, black, both sides in two player mode, continuous analysis and interactive replay\n+ Fully adjustable Elo strengths, adaptive levels and  multiple playing levels and opponents\n+ All levels below maximum are low energy to increase battery life\n+ Rates your chess play and gives you an Elo rating which is updated after each game\n+ Advanced coach can provide move options, give hints, indicate move safety and quality highlights and watch your play and warn about mistakes\n+ Transfer PGN databases to/from HIARCS chess via iTunes file sharing, email games and PGN DBs from HIARCS\n+ Launch HIARCS from PGN email attachments\n+ Load, save or delete games to/from PGN databases\n+ Set up or edit a position to analyse or play from\n+ Advanced game navigation with game move slider and VCR buttons for rapid and precise game navigation\n+ Many selectable preset blitz, incremental and average time clock settings for timed play\n+ Large HIARCS tournament opening book as used by the professionals!\n+ Permanent brain for enhanced playing strength\n+ Numerous chess display functions for showing chess moves, analysis, book moves, coach advice, move quality even legal moves, offer draws or resign\n+ 8 Piece sets and 9 colour schemes\n+ Integrated Html manual and help screens\n\nA discount coupon is included with a $10 USD discount on other HIARCS products on Mac and PC from www.hiarcs.com.",Applied Computer Concepts Ltd.,4+,"EN, DE",22864896,Games,"Games, Board, Education, Strategy",28/08/2009,28/08/2018
https://apps.apple.com/us/app/mobile-aquarium/id327755335,327755335,Mobile Aquarium,,https://is3-ssl.mzstatic.com/image/thumb/Purple3/v4/1f/56/18/1f56186d-4a21-24d7-ce16-7635e2f80e28/source/512x512bb.jpg,3,15277,0,0.99,"Addictive aquarium simulation that will keep you hooked for a long time! Let your fish prosper or die---it\'s all up to you.\n\n\nRead what users say:\n\n""I just love it, it\'s simple but yet fun....""\n\n""This is such a cute app. I love that I can choose the color of my fishies.""  \n\n""I really enjoy this app everyday!!!""\n\n""Everytime I go to school my fish die!!!""\n\n\nThe aim of the game is to grow up cute little fish in your virtual aquarium. It takes about two weeks real time to bring a fish from a baby to an adult. Of course, the app does not need to be running all the time, you only should look after the aquarium once or several times a day.\n\nAt the start you have 200$ which you spend on buying baby fish. You can choose their names and colors. If you feed your little friends regularly and keep the aquarium clean the fish will be happy, gain weight, and grow up quickly. If not, well, your pets will starve, get sick, or even start to eat each other. \n\nFeatures:\n- Stunning 2D pencil graphics\n- Hyper-realistic fish simulation, including occasional eye-flapping\n- You can protect your fish from a bad flu with woolen caps\n- Funny messages keep you informed about the weal and woe of your little friends \n\n\nThis program version is free for you, but it\'s ad-sponsored. You can remove the ads for a low price via an in-app purchase.\n\n\n*********\n\nThanks for all the reviews and the many creative ideas for improvement. I will continuously add more features as time permits.",TLogic.de,4+,EN,8482816,Games,"Games, Simulation, Entertainment, Strategy",9/9/2009,29/03/2015
https://apps.apple.com/us/app/pushy-lite/id327771130,327771130,PUSHY lite,,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/af/e2/dd/afe2ddd5-5b6b-e7d4-96a4-e61a1b49a5ee/source/512x512bb.jpg,3.5,776,0,,"""#1 TOP GAME in App Store Germany (free Apps)\n#1 TOP GAME in App Store Germany (paid Apps)\n\nPUSHY Lite is the free 18 level version of our popular game PUSHY. The full version comes with more than 300 different levels that give you many hours brain challenging and fun gameplay! \n\nNEW:\n\u2022 Landscape and split screen/multitasking on iPads\n\u2022 Fully supports iOS 12 and all new screen sizes on iPhones and iPads\n\nand still new from previous updates:\n\u2022 Triple-tap on Game Board to throw the bullet (swipe control only)\n\u2022 Level switcher: Tap on the level number and select another level.\n\u2022 Handoff: move between your devices and continue solving a level [*]\n\u2022 3D Touch on Pushy for options\n\u2022 Control Pushy using arrow keys on external keyboard\n\n=============================\n\nMeet PUSHY, a small, friendly character who wants to be in his home.  Before he can get there, however, there is a puzzle to solve. You move PUSHY step by step and, through trial and error, determine how the different elements of the puzzle operate, and what tasks need to be done.  For example, PUSHY must move obstacles and dump a red ball into a red hole.  After completing all relevant tasks, move PUSHY to his home.  If you solved everything correctly, you will advance to the next level!\n\nFeatures:\n- 18 levels with with varying degrees of difficulty \n- Full version comes with more than 300 levels\n- Easy touch control\n- Collect coins\n- Skip levels (using your coins)\n- Undo moves\n- Save game on exit and resume later\n- Triple-tap on Game Board to throw the bullet (swipe control only)\n- Level switcher: Tap on the level number and select another level.\n- Handoff: move between your devices and continue solving a level\n- 3D Touch on Pushy for options\n- Control Pushy using arrow keys on external keyboard support\n- Level chooser\n- Up to 5 player accounts\n- Cute animations und sound effects\n- Hi-res graphics for Retina displays\n- iPad/iPhone/iPod universal\n- Supports the latest iPhones and iPads\n- Support for iOS 12\n\n- No internet connection needed while playing\n\nAfter only a few levels you'll come to appreciate what PUSHY really is: a logic game that is a lot of fun! Each level will create new challenges to your intelligence.  \n\nIn advanced levels of the full version, PUSHY will be able to move heavy stone blocks out of the way, cleverly bypass electrical spots to get through the sliding doors and free up a path through offices littered with bullets. But, watch out for trap doors and other alarms you may trigger!\n\nThere are loads more things to do than in classic sokoban!\n \nHave fun!\n\nNeed help? \nSend us an e-mail:\npushy@support.medienwerkstatt.de""",medienwerkstatt,4+,"EN, FR, DE",64505856,Games,"Games, Education, Puzzle, Strategy",29/08/2009,4/4/2019
https://apps.apple.com/us/app/ancient-war/id328034857,328034857,Ancient War,,https://is3-ssl.mzstatic.com/image/thumb/Purple/v4/9c/11/f2/9c11f2df-0d58-cbf1-4923-d40f48932e3a/source/512x512bb.jpg,3.5,5378,0,0.99,"*NOW FREE for a LIMITED TIME!*\nLEAD your WARRIORS to VICTORY in this EPIC CASTLE DEFENSE, and do it MULTIPLAYER ONLINE!\n\n\u25ba \u25ba \u25ba \u25ba \u25ba \n\n\u201c... a much better looking version of cartoon wars...""\n-itunes user review \n\n""...the world map of knights onrush, the difficulty/star rating of defender chronicles, the gameplay of cartoon wars..."" \n-toucharcade user review \n\n\u25ba \u25ba \u25ba \u25ba \u25ba \n\nAs the god of an ancient tribe, you must lead your followers to conquer their world. Now, command wardens, infantry, hunters, cavalry, wizards, catapults, and even trained dinosaurs to crush enemy tribes\' defenses and destroy their totems! \n\nUpgrade your units to take advantage of advances in technology! Unlock new troops and upgrade their attributes! Watch your units transform as they level up!\n\n\u25ba \u25ba \u25ba \u25ba \u25ba \n\n\u2022 ONLINE MULTIPLAYER\n\u2022 INTENSE COMBAT with FANTASTIC ANIMATION \n\u2022 EPIC CAMPAIGN against 8 ENEMY TRIBES \n\u2022 10 UPGRADEABLE TECHNOLOGIES \n\u2022 8 unique UNITS\n\u2022 TONS of TACTICAL COMBOS \n\u2022 SUMMON MIRACLES as GOD\n\n\u25ba \u25ba \u25ba \u25ba \u25ba \n\nhttp://twitter.com/TRINITIgames \nhttp://facebook.com/TRINITIgames",Triniti Interactive Limited,12+,EN,15120306,Games,"Games, Strategy, Entertainment, Action",19/09/2009,9/1/2013
https://apps.apple.com/us/app/backgammon-nj/id328168559,328168559,Backgammon NJ,,https://is3-ssl.mzstatic.com/image/thumb/Purple62/v4/01/da/9e/01da9e77-bdb0-f753-2ed4-a1bc482a8dd4/source/512x512bb.jpg,4,2567,4.99,"4.99, 2.99, 2.99","\u25cf GAME CENTER -- Play online, chat, invite friends, auto-match with random players\n   { Real-time } Play online in real-time\n   { Turn-based } Play online at your own pace\n\u25cf VERSATILE -- Play offline vs. computer or against another person in 2-player mode\n\u25cf CUSTOMIZABLE -- More options than any other backgammon app\n\nPlay & learn backgammon at skill levels ranging from beginner to world-class!\n\nBackgammon NJ is a full-featured game which uses an advanced, neural network-based, artificial intelligence. Play against a computer AI, another person in 2-player mode on one device, or online against friends & other players. Using Tutor Mode & Hints, Backgammon NJ can show you how to improve your game!\n\nDiscriminating players will appreciate how well the AI plays. It uses a neural network trained on millions of positions, a bearoff database, & a match equity table to achieve strong gameplay that will challenge even expert players.\n\nREVIEWS\n\n""[I] know strong bg play when I see it. This app is the strongest iPhone bg app I\'ve played with by far. It does not cheat period. ...Analyzing these matches with eXtreme Gammon confirms a world class level of play with normal luck factors. If you are losing, get over it. So would 99.9% of the other backgammon players in the world. It is just that good. Learn from it."" -Richard Munitz, Giant of Backgammon, #21 world ranking in 2009\n\n""Backgammon NJ plays at an extremely high level with an excellent interface, and I often use it to practice on my iPhone when I am traveling. I recommend it highly to my students and friends."" -Phil Simborg, Professional Backgammon Teacher and Player, www.mindgamescenter.com\n\n""I\'ve played over 500 games now; I\'ve checked about 5% of these against World Class Desktop programs (GNU, BGBlitz); and I\'ve actually used some of the competition. NJ has the best interface and has more useful functions than any other backgammon apps out there.""\n\n""For serious backgammon players, Backgammon NJ is the way to go."" -Macworld.com, May 2012\n\nIS THIS GAME RIGHT FOR YOU?\n\nThis game is best for people:\n\n\u2022 Who recognize the strength of neural network backgammon bots\n\u2022 Who want to improve their game by playing against a world-class level AI\n\u2022 Who will use the in-depth, technical features included in the app to prove that it is honest (http://www.njsoftware.com/note.html)\n\u2022 Who won\'t expect to win consistently on the higher skill levels\n\nFEATURES\n\n\u2022 Neural network-based AI\n\u2022 2 game types: Standard Backgammon or Nackgammon\n\u2022 4 skill levels: Easy, Medium, Hard, Expert\n\u2022 Customizable board design & checker colors\n\u2022 Mersenne Twister algorithm for random number generation\n\u2022 Doubling cube\n\u2022 Single games or match play up to 25 points\n\u2022 Crawford rule for match play\n\u2022 1-player mode vs. computer\n\u2022 2-player mode on one device\n\u2022 Game Center: Play real-time or turn-based online matches with friends & other players\n\u2022 Chat with your online opponent\n\u2022 Online Elo & Experience leaderboards\n\u2022 Block list for auto-match\n\u2022 User-friendly, tap-to-move interface\n\u2022 Highlighted checker movement options\n\u2022 Hint & Undo\n\u2022 Learn with Status Meter & Tutor Mode\n\u2022 Game & dice stats, including Elo rating & ER\n\u2022 Match info: GnuBG ID, win chances, equity, top 10 moves, & cube decisions\n\u2022 Email match files\n\u2022 Practice mode with unlimited undo (1-player vs. computer)\n\u2022 Manual match recording mode with unlimited undo & speed mode option\n\u2022 Options to reverse board direction, resign, use one-tap moves, auto bearoff, auto finish, use Jacoby rule, & much more\n\u2022 Match analysis (in-app purchase): Analyze past match files, view moves & errors for match, step through match, jump to position, play from position, save match files permanently\n\nIMPORTANT\n\n\u2022 If an online match ends for any reason, you\'ll receive the Elo pts you deserve. FAQ: http://gamecenter.njsoftware.com\n\u2022 Contact us for help: http://contact.njsoftware.com",Jimmy Hu,4+,EN,21422080,Games,"Games, Board, Entertainment, Strategy",1/9/2009,16/01/2018
